"cluster_id","ckey","contrast_entity","contrast_direction","contrast_control_key","k","n_total","canonical_name","gia_letto"
"cgroup_L5_535d97f6","CHEBI:45783||gain||vehicle_untreated","CHEBI:45783","gain","vehicle_untreated",13,524,"imatinib",TRUE
"cgroup_L5_1d96b9da","CHEBI:84491||gain||vehicle_untreated","CHEBI:84491","gain","vehicle_untreated",13,162,"poly(I:C)",TRUE
"cgroup_L5_601ede7b","CHEBI:90943||gain||vehicle_untreated","CHEBI:90943","gain","vehicle_untreated",13,345,"osimertinib",TRUE
"cgroup_L5_889ec305","MeSH:D015179||gain||vehicle_untreated","MeSH:D015179","gain","vehicle_untreated",13,298,"colorectal cancer",TRUE
"cgroup_L5_81b706c4","CHEBI:45863||gain||vehicle_untreated","CHEBI:45863","gain","vehicle_untreated",12,106,"thiirane",TRUE
"cgroup_L5_f34ff8df","CHEBI:4911||gain||vehicle_untreated","CHEBI:4911","gain","vehicle_untreated",12,103,"etoposide",TRUE
"cgroup_L5_49d55bfd","HGNC:6014||gain||vehicle_untreated","HGNC:6014","gain","vehicle_untreated",12,91,"IL4",TRUE
"cgroup_L5_444e7fc2","NCBITaxon:10359||gain||vehicle_untreated","NCBITaxon:10359","gain","vehicle_untreated",12,191,"influenza virus",TRUE
"cgroup_L5_7805eee6","STR:covid_19||gain||vehicle_untreated","STR:covid_19","gain","vehicle_untreated",12,411,"Mycobacterium tuberculosis",TRUE
"cgroup_L5_efced505","CHEBI:38940||gain||vehicle_untreated","CHEBI:38940","gain","vehicle_untreated",11,503,"3-(ethoxycarbonyl)psoralen",TRUE
"cgroup_L5_3a0a595f","CHEBI:49375||gain||vehicle_untreated","CHEBI:49375","gain","vehicle_untreated",11,451,"dihexadecanoyl phosphatidic acid",TRUE
"cgroup_L5_41f7b088","CHEBI:49668||gain||vehicle_untreated","CHEBI:49668","gain","vehicle_untreated",11,487,"acridone",TRUE
"cgroup_L5_2ec87595","CHEBI:6801||gain||vehicle_untreated","CHEBI:6801","gain","vehicle_untreated",11,145,"metformin",TRUE
"cgroup_L5_12228932","HGNC:3229||gain||vehicle_untreated","HGNC:3229","gain","vehicle_untreated",11,133,"protochlorophyllide",FALSE
"cgroup_L5_bd19fe42","MeSH:D006528||gain||vehicle_untreated","MeSH:D006528","gain","vehicle_untreated",11,352,"Carcinoma, Hepatocellular",TRUE
"cgroup_L5_85083e38","MeSH:D010300||gain||vehicle_untreated","MeSH:D010300","gain","vehicle_untreated",11,303,"Parkinson Disease",TRUE
"cgroup_L5_33673560","STR:tgfb||gain||vehicle_untreated","STR:tgfb","gain","vehicle_untreated",11,108,"TGFB1",TRUE
"cgroup_L5_2987cdb6","CHEBI:114785||gain||vehicle_untreated","CHEBI:114785","gain","vehicle_untreated",10,361,"erlotinib",TRUE
"cgroup_L5_29cb04f8","CHEBI:46345||gain||vehicle_untreated","CHEBI:46345","gain","vehicle_untreated",10,81,"5-fluorouracil",FALSE
"cgroup_L5_3f0cc1fe","MeSH:D003093||gain||vehicle_untreated","MeSH:D003093","gain","vehicle_untreated",10,371,"ulcerative colitis",TRUE
"cgroup_L5_79a73ac5","NCBITaxon:11320||gain||vehicle_untreated","NCBITaxon:11320","gain","vehicle_untreated",10,154,NA,TRUE
"cgroup_L5_b0066299","STR:keloid||gain||vehicle_untreated","STR:keloid","gain","vehicle_untreated",10,112,"Friedreich's ataxia",TRUE
"cgroup_L5_35d1be10","STR:nutlin_3a||gain||vehicle_untreated","STR:nutlin_3a","gain","vehicle_untreated",10,148,"anabolic androgenic steroid",FALSE
"cgroup_L5_4b901bf1","STR:psoriasis||gain||vehicle_untreated","STR:psoriasis","gain","vehicle_untreated",10,173,"psoriasis",TRUE
"cgroup_L5_479c6221","CHEBI:124921||gain||vehicle_untreated","CHEBI:124921","gain","vehicle_untreated",9,70,"GSK126",FALSE
"cgroup_L5_aa8c1d6d","CHEBI:230508||gain||vehicle_untreated","CHEBI:230508","gain","vehicle_untreated",9,75,"birabresib",TRUE
"cgroup_L5_79ce3bd1","CHEBI:3139||gain||vehicle_untreated","CHEBI:3139","gain","vehicle_untreated",9,78,"bleomycin A<small><sub>2</sub></small>",TRUE
"cgroup_L5_004d293d","CHEBI:49603||gain||vehicle_untreated","CHEBI:49603","gain","vehicle_untreated",9,381,"erythritol",TRUE
"cgroup_L5_b2affd22","MeSH:D011225||gain||vehicle_untreated","MeSH:D011225","gain","vehicle_untreated",9,471,"preeclampsia",TRUE
"cgroup_L5_bb8cb388","STR:endometriosis||gain||vehicle_untreated","STR:endometriosis","gain","vehicle_untreated",9,221,NA,FALSE
"cgroup_L5_12212e41","STR:multiple_sclerosis||gain||vehicle_untreated","STR:multiple_sclerosis","gain","vehicle_untreated",9,226,"multiple sclerosis",TRUE
"cgroup_L5_dc7451b1","CHEBI:230493||gain||vehicle_untreated","CHEBI:230493","gain","vehicle_untreated",8,128,"<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NH<small><sub>2</sub></small>]-α-<small>D</small>-Glc<em>p</em>NAc-(1→2)-<small>D</small>-GroA",FALSE
"cgroup_L5_d7ad915e","CHEBI:39867||gain||vehicle_untreated","CHEBI:39867","gain","vehicle_untreated",8,89,"valproic acid",FALSE
"cgroup_L5_a6fd82fa","CHEBI:44616||gain||vehicle_untreated","CHEBI:44616","gain","vehicle_untreated",8,46,"4-hydroxytamoxifen",TRUE
"cgroup_L5_17b35bdc","CHEBI:4672||gain||vehicle_untreated","CHEBI:4672","gain","vehicle_untreated",8,86,"EIF5A2",TRUE
"cgroup_L5_089ccae5","CHEBI:52717||gain||vehicle_untreated","CHEBI:52717","gain","vehicle_untreated",8,115,"flavonol 3-<em>O</em>-[α-<small>L</small>-rhamnosyl-(1→6)-β-<small>D</small>-glucoside]s",FALSE
"cgroup_L5_8ac307e0","CHEBI:72317||gain||vehicle_untreated","CHEBI:72317","gain","vehicle_untreated",8,1315,"2-decenal",TRUE
"cgroup_L5_b32ab7f6","HGNC:5981||gain||vehicle_untreated","HGNC:5981","gain","vehicle_untreated",8,68,"SNORD13P3",FALSE
"cgroup_L5_1bbf4b9b","MeSH:D013274||gain||vehicle_untreated","MeSH:D013274","gain","vehicle_untreated",8,133,"gastric cancer",TRUE
"cgroup_L5_b9c77320","NCBITaxon:11676||gain||vehicle_untreated","NCBITaxon:11676","gain","vehicle_untreated",8,123,"HIV-1",TRUE
"cgroup_L5_46a3a103","STR:radiation||gain||vehicle_untreated","STR:radiation","gain","vehicle_untreated",8,113,"Radiation",FALSE
"cgroup_L5_b9e7806c","CHEBI:143122||gain||vehicle_untreated","CHEBI:143122","gain","vehicle_untreated",7,56,"THZ531",FALSE
"cgroup_L5_37942548","CHEBI:15367||gain||vehicle_untreated","CHEBI:15367","gain","vehicle_untreated",7,160,"ethyl (<i>R</i>)-3-hydroxyhexanoate",FALSE
"cgroup_L5_0dd60753","CHEBI:233362||gain||vehicle_untreated","CHEBI:233362","gain","vehicle_untreated",7,49,"N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",TRUE
"cgroup_L5_f956ef98","CHEBI:28119||gain||vehicle_untreated","CHEBI:28119","gain","vehicle_untreated",7,127,"2,3,7,8-Tetrachlorodibenzodioxin",TRUE
"cgroup_L5_d800c4f2","CHEBI:45716||gain||vehicle_untreated","CHEBI:45716","gain","vehicle_untreated",7,114,"coformycin",FALSE
"cgroup_L5_c054e202","CHEBI:9168||gain||vehicle_untreated","CHEBI:9168","gain","vehicle_untreated",7,69,"benzbromarone",FALSE
"cgroup_L5_4f4d9051","CHEMBL:CHEMBL265582||gain||vehicle_untreated","CHEMBL:CHEMBL265582","gain","vehicle_untreated",7,99,"Tumor Necrosis Factor-alpha",FALSE
"cgroup_L5_63e69fdc","MeSH:D000544||gain||vehicle_untreated","MeSH:D000544","gain","vehicle_untreated",7,836,"Alzheimer Disease",TRUE
"cgroup_L5_f29dd3b3","MeSH:D001172||gain||vehicle_untreated","MeSH:D001172","gain","vehicle_untreated",7,171,"Arthritis, Rheumatoid",TRUE
"cgroup_L5_a8ff7b6d","STR:atra||gain||vehicle_untreated","STR:atra","gain","vehicle_untreated",7,84,"spin probe",FALSE
"cgroup_L5_6a635e8e","STR:cytokine_stimulation||gain||vehicle_untreated","STR:cytokine_stimulation","gain","vehicle_untreated",7,176,"Eosinophil-derived neurotoxin",FALSE
"cgroup_L5_dd2a13de","STR:idiopathic_pulmonary_fibrosis||gain||vehicle_untreated","STR:idiopathic_pulmonary_fibrosis","gain","vehicle_untreated",7,132,"idiopathic pulmonary fibrosis",TRUE
"cgroup_L5_3824dc37","STR:nash||gain||vehicle_untreated","STR:nash","gain","vehicle_untreated",7,75,"nonalcoholic steatohepatitis",TRUE
"cgroup_L5_3ec58cd6","STR:obese||gain||vehicle_untreated","STR:obese","gain","vehicle_untreated",7,191,"obese",TRUE
"cgroup_L5_df599af1","STR:sepsis||gain||vehicle_untreated","STR:sepsis","gain","vehicle_untreated",7,208,"Sepsis",TRUE
"cgroup_L5_a8015c98","CHEBI:175901||gain||vehicle_untreated","CHEBI:175901","gain","vehicle_untreated",6,37,"gemcitabine",FALSE
"cgroup_L5_d411c435","CHEBI:29699||gain||vehicle_untreated","CHEBI:29699","gain","vehicle_untreated",6,47,"tunicamycin",FALSE
"cgroup_L5_f97e665a","CHEBI:39112||gain||vehicle_untreated","CHEBI:39112","gain","vehicle_untreated",6,1191,"Rhein",FALSE
"cgroup_L5_8958b27a","CHEBI:46741||gain||vehicle_untreated","CHEBI:46741","gain","vehicle_untreated",6,47,"colon cancer",TRUE
"cgroup_L5_d2c64672","CHEBI:61080||gain||vehicle_untreated","CHEBI:61080","gain","vehicle_untreated",6,90,"topiramate",FALSE
"cgroup_L5_89c18e79","CHEBI:79091||block||vehicle_untreated","CHEBI:79091","block","vehicle_untreated",6,42,"U0126",FALSE
"cgroup_L5_7b545f77","CHEBI:80630||gain||vehicle_untreated","CHEBI:80630","gain","vehicle_untreated",6,32,"calcium carbonate",FALSE
"cgroup_L5_548236b5","CHEBI:90227||gain||vehicle_untreated","CHEBI:90227","gain","vehicle_untreated",6,28,"(<i>S</i>)-2-hydroxyhexadecanoate",FALSE
"cgroup_L5_1e8a735e","CHEBI:9516||gain||vehicle_untreated","CHEBI:9516","gain","vehicle_untreated",6,60,"thapsigargin",TRUE
"cgroup_L5_2ab433c8","HGNC:14900||gain||vehicle_untreated","HGNC:14900","gain","vehicle_untreated",6,51,"IMPDH2",TRUE
"cgroup_L5_3d8c29f4","HGNC:6001||gain||vehicle_untreated","HGNC:6001","gain","vehicle_untreated",6,53,"Interleukin-2",TRUE
"cgroup_L5_a25d0964","HGNC:6018||gain||vehicle_untreated","HGNC:6018","gain","vehicle_untreated",6,80,"Interleukin-6",FALSE
"cgroup_L5_f832048f","MeSH:D001943||gain||vehicle_untreated","MeSH:D001943","gain","vehicle_untreated",6,183,"Breast Neoplasms",TRUE
"cgroup_L5_a69fcae5","MeSH:D008180||gain||vehicle_untreated","MeSH:D008180","gain","vehicle_untreated",6,79,"cancer",TRUE
"cgroup_L5_c4640631","MeSH:D011471||gain||vehicle_untreated","MeSH:D011471","gain","vehicle_untreated",6,167,"prostate cancer",TRUE
"cgroup_L5_8c9339f5","NCBITaxon:64320||gain||vehicle_untreated","NCBITaxon:64320","gain","vehicle_untreated",6,172,"Zika virus",FALSE
"cgroup_L5_0ad9b039","STR:2_gram||gain||vehicle_untreated","STR:2_gram","gain","vehicle_untreated",6,64,"Alcohol Use Disorder",FALSE
"cgroup_L5_82f82010","STR:diabetic||gain||vehicle_untreated","STR:diabetic","gain","vehicle_untreated",6,37,"diabetic",FALSE
"cgroup_L5_fa0ee5b4","STR:glioblastoma||gain||vehicle_untreated","STR:glioblastoma","gain","vehicle_untreated",6,142,"glioblastoma",FALSE
"cgroup_L5_dd2a1a58","STR:heart_failure||gain||vehicle_untreated","STR:heart_failure","gain","vehicle_untreated",6,132,"glucose",TRUE
"cgroup_L5_7784bb43","STR:pcos||gain||vehicle_untreated","STR:pcos","gain","vehicle_untreated",6,73,"endometrial cancer",TRUE
"cgroup_L5_4753688f","STR:r5020||gain||vehicle_untreated","STR:r5020","gain","vehicle_untreated",6,95,"promegestone",TRUE
"cgroup_L5_844de383","STR:sjogren_s_syndrome||gain||vehicle_untreated","STR:sjogren_s_syndrome","gain","vehicle_untreated",6,127,"sjogren's syndrome",TRUE
"cgroup_L5_ff78d2a8","CHEBI:15365||gain||vehicle_untreated","CHEBI:15365","gain","vehicle_untreated",5,583,"acetylsalicylic acid",FALSE
"cgroup_L5_ef9b09df","CHEBI:167693||gain||vehicle_untreated","CHEBI:167693","gain","vehicle_untreated",5,38,"GSK343",FALSE
"cgroup_L5_93068469","CHEBI:2038||gain||vehicle_untreated","CHEBI:2038","gain","vehicle_untreated",5,44,"5-azacytidine",FALSE
"cgroup_L5_b5db4aff","CHEBI:229764||gain||vehicle_untreated","CHEBI:229764","gain","vehicle_untreated",5,84,"selinexor",FALSE
"cgroup_L5_10344dfd","CHEBI:4167||gain||vehicle_untreated","CHEBI:4167","gain","vehicle_untreated",5,90,NA,FALSE
"cgroup_L5_dcce160a","CHEBI:41977||gain||vehicle_untreated","CHEBI:41977","gain","vehicle_untreated",5,69,"daunorubicin",FALSE
"cgroup_L5_2248a891","CHEBI:42471||gain||vehicle_untreated","CHEBI:42471","gain","vehicle_untreated",5,85,"glutamine",FALSE
"cgroup_L5_356eedd3","CHEBI:46024||gain||vehicle_untreated","CHEBI:46024","gain","vehicle_untreated",5,27,"trichostatin A",FALSE
"cgroup_L5_cf34c533","CHEBI:46742||gain||vehicle_untreated","CHEBI:46742","gain","vehicle_untreated",5,30,"Nutlin-3",TRUE
"cgroup_L5_e294a3bc","CHEBI:49852||gain||vehicle_untreated","CHEBI:49852","gain","vehicle_untreated",5,44,"DRB",FALSE
"cgroup_L5_3eaa92c9","CHEBI:50122||gain||vehicle_untreated","CHEBI:50122","gain","vehicle_untreated",5,143,"rosiglitazone",FALSE
"cgroup_L5_3b461817","CHEBI:52172||gain||vehicle_untreated","CHEBI:52172","gain","vehicle_untreated",5,488,"flavanone",TRUE
"cgroup_L5_cbc935db","CHEBI:61076||gain||vehicle_untreated","CHEBI:61076","gain","vehicle_untreated",5,41,"belinostat",FALSE
"cgroup_L5_3439da02","CHEBI:68478||gain||vehicle_untreated","CHEBI:68478","gain","vehicle_untreated",5,67,"tolcapone",FALSE
"cgroup_L5_fd0c6a79","CHEBI:68647||gain||vehicle_untreated","CHEBI:68647","gain","vehicle_untreated",5,941,"6,7,4'-trihydroxyflavanone",TRUE
"cgroup_L5_ae11259e","CHEBI:71200||gain||vehicle_untreated","CHEBI:71200","gain","vehicle_untreated",5,211,"tofacitinib",FALSE
"cgroup_L5_99d7941a","CHEBI:72564||gain||vehicle_untreated","CHEBI:72564","gain","vehicle_untreated",5,46,"morpholine",TRUE
"cgroup_L5_344e058f","HGNC:1071||gain||vehicle_untreated","HGNC:1071","gain","vehicle_untreated",5,117,"Bone Morphogenetic Protein 4",FALSE
"cgroup_L5_828ae0cb","HGNC:11927||gain||vehicle_untreated","HGNC:11927","gain","vehicle_untreated",5,59,"epoxyoctadecenoate",TRUE
"cgroup_L5_eba39954","MeSH:D000074285||gain||non smoker","MeSH:D000074285","gain","non smoker",5,152,"(<i>S</i>)-nicotine",TRUE
"cgroup_L5_c040a36d","MeSH:D002292||gain||vehicle_untreated","MeSH:D002292","gain","vehicle_untreated",5,82,"Residual Volume",TRUE
"cgroup_L5_a3c3e08c","MeSH:D008175||gain||vehicle_untreated","MeSH:D008175","gain","vehicle_untreated",5,217,"non-small cell lung carcinoma",TRUE
"cgroup_L5_c99ed4ee","MeSH:D010051||gain||vehicle_untreated","MeSH:D010051","gain","vehicle_untreated",5,73,"Ovarian Neoplasms",TRUE
"cgroup_L5_7cc951b5","NCBITaxon:10298||gain||vehicle_untreated","NCBITaxon:10298","gain","vehicle_untreated",5,45,"hsv-1",TRUE
"cgroup_L5_debadb13","NCBITaxon:10407||gain||vehicle_untreated","NCBITaxon:10407","gain","vehicle_untreated",5,47,"hepatitis B virus",TRUE
"cgroup_L5_ee94648c","NCBITaxon:562||gain||vehicle_untreated","NCBITaxon:562","gain","vehicle_untreated",5,57,"Escherichia coli",FALSE
"cgroup_L5_2a225fda","STR:asthma||gain||vehicle_untreated","STR:asthma","gain","vehicle_untreated",5,106,NA,TRUE
"cgroup_L5_52bdb9db","STR:down_syndrome||gain||vehicle_untreated","STR:down_syndrome","gain","vehicle_untreated",5,60,"down syndrome",FALSE
"cgroup_L5_9bdf0dcb","STR:ifna||gain||vehicle_untreated","STR:ifna","gain","vehicle_untreated",5,25,"palmitate",FALSE
"cgroup_L5_9bb4734d","STR:ifnb||gain||vehicle_untreated","STR:ifnb","gain","vehicle_untreated",5,93,"Interferon-beta",FALSE
"cgroup_L5_3fa847fe","STR:osteoarthritis||gain||vehicle_untreated","STR:osteoarthritis","gain","vehicle_untreated",5,50,"osteoarthritis",FALSE
"cgroup_L5_522fa0c2","STR:sals||gain||vehicle_untreated","STR:sals","gain","vehicle_untreated",5,379,"sals",FALSE
"cgroup_L5_a90d3d64","STR:sikras||gain||sicontrol","STR:sikras","gain","sicontrol",5,31,"KRAS",TRUE
"cgroup_L5_64fbeb97","CHEBI:102218||gain||vehicle_untreated","CHEBI:102218","gain","vehicle_untreated",4,26,"dimethyloxalylglycine",FALSE
"cgroup_L5_8e775709","CHEBI:145431||gain||vehicle_untreated","CHEBI:145431","gain","vehicle_untreated",4,15,"2-amino-6-(1-hydroxypropyl)-8-methylpteridine-4,7(3<em>H</em>,8<em>H</em>)-dione",TRUE
"cgroup_L5_e17c136b","CHEBI:145535||gain||vehicle_untreated","CHEBI:145535","gain","vehicle_untreated",4,50,"pevonedistat",TRUE
"cgroup_L5_3a58e5f5","CHEBI:15551||gain||vehicle_untreated","CHEBI:15551","gain","vehicle_untreated",4,26,"prostaglandin E<small><sub>2</sub></small>",FALSE
"cgroup_L5_f72b673a","CHEBI:16411||gain||vehicle_untreated","CHEBI:16411","gain","vehicle_untreated",4,38,"indole-3-acetic acid",FALSE
"cgroup_L5_5d1a5c5f","CHEBI:173109||gain||vehicle_untreated","CHEBI:173109","gain","vehicle_untreated",4,21,"RSL3",FALSE
"cgroup_L5_b967c97c","CHEBI:195599||gain||vehicle_untreated","CHEBI:195599","gain","vehicle_untreated",4,56,"CH-223191",FALSE
"cgroup_L5_9f0ea111","CHEBI:230484||gain||vehicle_untreated","CHEBI:230484","gain","vehicle_untreated",4,38,"StemRegenin 1",FALSE
"cgroup_L5_f44b01e2","CHEBI:230905||gain||vehicle_untreated","CHEBI:230905","gain","vehicle_untreated",4,22,"Ribociclib",TRUE
"cgroup_L5_417c69a3","CHEBI:231324||gain||vehicle_untreated","CHEBI:231324","gain","vehicle_untreated",4,26,"BYL-719",TRUE
"cgroup_L5_3a625868","CHEBI:231601||gain||vehicle_untreated","CHEBI:231601","gain","vehicle_untreated",4,63,"trastuzumab",TRUE
"cgroup_L5_a3f0c959","CHEBI:232752||gain||vehicle_untreated","CHEBI:232752","gain","vehicle_untreated",4,40,"GSK-LSD1",FALSE
"cgroup_L5_32b39596","CHEBI:233323||gain||vehicle_untreated","CHEBI:233323","gain","vehicle_untreated",4,21,"Ewing sarcoma",FALSE
"cgroup_L5_8b65b3ff","CHEBI:233363||gain||vehicle_untreated","CHEBI:233363","gain","vehicle_untreated",4,28,"A-485",FALSE
"cgroup_L5_a48d6990","CHEBI:25255||gain||vehicle_untreated","CHEBI:25255","gain","vehicle_untreated",4,27,"xylobiose",FALSE
"cgroup_L5_516200d1","CHEBI:29073||gain||vehicle_untreated","CHEBI:29073","gain","vehicle_untreated",4,27,"3-methyl-<i>cis</i>,<i>cis</i>-muconic acid",FALSE
"cgroup_L5_d8006c5b","CHEBI:31941||gain||vehicle_untreated","CHEBI:31941","gain","vehicle_untreated",4,41,"oxaliplatin",FALSE
"cgroup_L5_60d9a5bf","CHEBI:32588||gain||vehicle_untreated","CHEBI:32588","gain","vehicle_untreated",4,40,"Harringtonine",FALSE
"cgroup_L5_707ab8a5","CHEBI:379896||gain||ethanol","CHEBI:379896","gain","ethanol",4,16,"17β-hydroxy-17-methylestra-4,9,11-trien-3-one",FALSE
"cgroup_L5_4be9e90d","CHEBI:39421||gain||vehicle_untreated","CHEBI:39421","gain","vehicle_untreated",4,1015,"perfluorooctane-1-sulfonic acid",FALSE
"cgroup_L5_62404e11","CHEBI:4026||gain||vehicle_untreated","CHEBI:4026","gain","vehicle_untreated",4,553,"cyclophosphamide hydrate",FALSE
"cgroup_L5_49e290ae","CHEBI:4031||gain||vehicle_untreated","CHEBI:4031","gain","vehicle_untreated",4,220,"glycine betaine",FALSE
"cgroup_L5_ff04c7c1","CHEBI:4167||loss||vehicle_untreated","CHEBI:4167","loss","vehicle_untreated",4,42,"colon cancer",TRUE
"cgroup_L5_5b9a08fb","CHEBI:44185||gain||vehicle_untreated","CHEBI:44185","gain","vehicle_untreated",4,89,"methotrexate",FALSE
"cgroup_L5_03d0ca7b","CHEBI:4551||gain||vehicle_untreated","CHEBI:4551","gain","vehicle_untreated",4,53,"digoxin",TRUE
"cgroup_L5_f640365a","CHEBI:50385||gain||vehicle_untreated","CHEBI:50385","gain","vehicle_untreated",4,31,"hemin",FALSE
"cgroup_L5_a4029927","CHEBI:61390||gain||vehicle_untreated","CHEBI:61390","gain","vehicle_untreated",4,762,"[5-(aminomethyl)-3-furyl]methyl diphosphate",TRUE
"cgroup_L5_5927750b","CHEBI:65347||gain||vehicle_untreated","CHEBI:65347","gain","vehicle_untreated",4,115,"nicotinate-adenine dinucleotide phosphate(4−)",FALSE
"cgroup_L5_523e64b9","CHEBI:67271||gain||vehicle_untreated","CHEBI:67271","gain","vehicle_untreated",4,394,"(5<i>Z</i>,11<i>Z</i>,14<i>Z</i>)-icosatrienoate",TRUE
"cgroup_L5_6ac5ea3a","CHEBI:68747||gain||vehicle_untreated","CHEBI:68747","gain","vehicle_untreated",4,20,"Filixic acid BBB",FALSE
"cgroup_L5_8eca612e","CHEBI:75045||gain||vehicle_untreated","CHEBI:75045","gain","vehicle_untreated",4,988,"foaming agent",TRUE
"cgroup_L5_16525349","CHEBI:78543||gain||vehicle_untreated","CHEBI:78543","gain","vehicle_untreated",4,1139,"4-coumaroyltriacetic acid lactone",TRUE
"cgroup_L5_aa505132","CHEBI:85164||gain||vehicle_untreated","CHEBI:85164","gain","vehicle_untreated",4,35,"nintedanib",FALSE
"cgroup_L5_a8d88150","CHEBI:85994||gain||vehicle_untreated","CHEBI:85994","gain","vehicle_untreated",4,56,"<em>N</em>-[(<i>Z</i>)-dodec-2-enoyl]morpholine",FALSE
