"cluster_id","kind","mode","n_studies","agent_id_resolved","canonical_name","n_members","n_members_resolved","n_named_diseases","n_named_compounds","n_distinct_ids","distinct_id_sample","is_minestrone"
"group_L0_80a49a8b","disease_vs_normal","group",4,"UNK",NA,92,92,7,0,7,"MeSH:D001932|STR:astrocytoma_grade_ii|STR:astrocytoma_grade_iii|STR:at_rt_tumor|STR:glioblastoma_grade_iv",TRUE
"group_L0_80be7b68","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L0_80d23383","pathogen_or_aggregate_exposure","group",2,"UNK",NA,63,63,0,0,0,"",FALSE
"group_L0_80d29937","disease_vs_normal","group",4,"UNK",NA,18,18,1,0,1,"STR:crohn_s_disease_cd_or_ulcerative_colitis_uc",FALSE
"group_L0_80e0d609","disease_vs_normal","group",23,"UNK",NA,419,419,16,0,16,"MeSH:D002543|MeSH:D003424|MeSH:D011236|MeSH:D012595|MeSH:D015470",TRUE
"group_L0_81b772d8","disease_vs_normal","group",2,"UNK",NA,2,2,2,0,2,"STR:breast_adenocarcinoma|STR:human_breast_cancer_cells",TRUE
"group_L0_81e70403","disease_vs_normal","group",2,"UNK",NA,163,163,1,0,1,"MeSH:D015470",FALSE
"group_L0_8204f630","small_molecule","group",2,"MeSH:D000981","Antiprotozoal Agents",4,4,0,0,0,"",FALSE
"group_L0_823570e2","disease_vs_normal","group",2,"UNK",NA,10,10,1,0,1,"STR:idiopathic_pulmonary_arterial_hypertension_ipah",FALSE
"group_L0_82704539","disease_vs_normal","group",2,"UNK",NA,6,6,2,0,2,"MeSH:D010190|STR:stage_i",TRUE
"group_L0_828c0ff2","disease_vs_normal","group",12,"UNK",NA,22,22,6,0,6,"MeSH:D002289|MeSH:D008175|STR:adenocarcinoma_lung|STR:human_caucasian_lung_carcinoma|STR:human_lung_cancer",TRUE
"group_L0_82ca232b","disease_vs_normal","group",2,"UNK",NA,15,15,0,0,0,"",FALSE
"group_L0_82cd0ed1","disease_vs_normal","group",2,"UNK",NA,59,59,2,0,2,"MeSH:D000077195|MeSH:D009369",TRUE
"group_L0_83133e0d","disease_vs_normal","group",2,"UNK",NA,70,70,0,0,0,"",FALSE
"group_L0_838a813c","disease_vs_normal","group",2,"UNK",NA,8,8,1,0,1,"STR:early",FALSE
"group_L0_838fce98","disease_vs_normal","group",2,"UNK",NA,31,31,1,0,1,"STR:non_ktcn",FALSE
"group_L0_840d1b18","disease_vs_normal","group",2,"UNK",NA,6,6,2,0,2,"MeSH:D003424|STR:cd",TRUE
"group_L0_849ec0de","small_molecule","group",2,"UNK",NA,9,9,0,3,3,"STR:mi_2_2_at_10_m_for_24_hours|STR:shp1705_10_m|STR:shp1705_10_m_carfilzomib_10_nm",TRUE
"group_L0_84f4a94a","disease_vs_normal","group",3,"UNK",NA,12,12,2,0,2,"STR:aml|STR:severe_atherosclerosis",TRUE
"group_L0_854c59d0","pathogen_or_aggregate_exposure","group",2,"STR:candidemia","Candidemia",3,3,0,0,0,"",FALSE
"group_L0_85a8bdb0","small_molecule","group",2,"MeSH:D004002","Clodronic Acid",5,5,0,0,0,"",FALSE
"group_L0_863de250","small_molecule","group",3,"UNK",NA,10,10,0,5,5,"CHEBI:132082|CHEBI:16171|STR:2_dg_hypoxia|STR:a485|STR:aso",TRUE
"group_L0_864ece8f","pathogen_or_aggregate_exposure","group",2,"UNK",NA,12,12,0,4,4,"STR:infected_with_sars_cov2_p11|STR:infected_with_sars_cov2_stock|STR:infected_with_shaan_virus_p3|STR:infected_with_shaan_virus_p43",TRUE
"group_L0_86de1d89","disease_vs_normal","group",2,"UNK",NA,83,83,6,0,6,"MeSH:D002294|MeSH:D008175|STR:adenocarcinoma|STR:advanced|STR:limited",TRUE
"group_L0_87a90971","disease_vs_normal","group",2,"UNK",NA,9,9,1,0,1,"MeSH:D015464",FALSE
"group_L0_87bcb01f","disease_vs_normal","group",2,"UNK",NA,25,25,0,0,0,"",FALSE
"group_L0_885bf17e","disease_vs_normal","group",3,"UNK",NA,30,30,0,0,0,"",FALSE
"group_L0_890241d0","disease_vs_normal","group",4,"UNK",NA,30,30,2,0,2,"MeSH:D009369|STR:pancreatic_ductal_adenocarcinoma",TRUE
"group_L0_8953dec8","small_molecule","group",2,"UNK",NA,2,2,0,1,1,"STR:fc",FALSE
"group_L0_89824d9d","disease_vs_normal","group",2,"UNK",NA,30,30,0,0,0,"",FALSE
"group_L0_8c451b4c","disease_vs_normal","group",3,"UNK",NA,19,19,1,0,1,"STR:gastric_cancer_tissue",FALSE
"group_L0_8c79be85","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_8cb23d6f","disease_vs_normal","group",6,"UNK",NA,70,70,3,0,3,"STR:latent_autoimmune_diabetes_lada|STR:me_cfs_patient|STR:ms_case",TRUE
"group_L0_8d7283ff","disease_vs_normal","group",3,"UNK",NA,45,45,1,0,1,"STR:dcm",FALSE
"group_L0_8d7f0f94","small_molecule","group",2,"CHEBI:134223","2-amino-6-(1-hydroxypropyl)-8-methylpteridine-4,7(3<em>H</em>,8<em>H</em>)-dione",7,7,0,7,7,"CHEBI:230493|CHEBI:231621|CHEBI:34992|CHEBI:75934|STR:abt751",TRUE
"group_L0_8da3395b","disease_vs_normal","group",2,"UNK",NA,2,2,2,0,2,"STR:atroblastomas|STR:hcc",TRUE
"group_L0_8dde6e01","disease_vs_normal","group",6,"UNK",NA,11,11,4,0,4,"MeSH:D000077192|MeSH:D002289|MeSH:D008175|STR:lung_tumor",TRUE
"group_L0_8e430c6b","disease_vs_normal","group",2,"UNK",NA,4,4,1,0,1,"STR:colorectal_cancer_cell_line",FALSE
"group_L0_8e8252bc","small_molecule","group",2,"CHEBI:5078","flavonol",3,3,0,1,1,"STR:cediranib",FALSE
"group_L0_8eae0bde","small_molecule","group",2,"UNK",NA,4,4,0,1,1,"STR:androgen_receptor_targeting_degrader",FALSE
"group_L0_8ef93bca","pathogen_or_aggregate_exposure","group",2,"UNK",NA,180,180,0,0,0,"",FALSE
"group_L0_8f30fdad","disease_vs_normal","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L0_8f6dc419","small_molecule","group",2,"UNK",NA,5,5,0,1,1,"STR:dhe_hypoxia",FALSE
"group_L0_8f96791f","small_molecule","group",2,"UNK",NA,3,3,0,2,2,"STR:10um_of_1_s_and_uv_a_irradiated_for_30_minutes_in_a_photoreactor_with_8_lzc_uva_bulbs|STR:10um_of_1_so_and_uv_a_irradiated_for_30_minutes_in_a_photoreactor_with_8_lzc_uva_bulbs",TRUE
"group_L0_9020a304","disease_vs_normal","group",10,"UNK",NA,191,191,5,0,5,"MeSH:D009369|MeSH:D013584|MeSH:D015179|STR:tumor_tissue_patient_1|STR:wilms_tumor",TRUE
"group_L0_90272ffa","disease_vs_normal","group",6,"UNK",NA,32,32,5,0,5,"STR:hbv_aclf|STR:idiopathic_pulmonary_fibrosis|STR:m|STR:presentation_all_patient|STR:relapse_aml_patient",TRUE
"group_L0_904cd01c","disease_vs_normal","group",3,"UNK",NA,11,11,2,0,2,"MeSH:D003110|STR:org",TRUE
"group_L0_9151989c","disease_vs_normal","group",2,"UNK",NA,33,33,1,0,1,"STR:medulloblastoma",FALSE
"group_L0_91be781e","disease_vs_normal","group",2,"UNK",NA,3,3,1,0,1,"STR:invasive_ductal_breast_cancer",FALSE
"group_L0_91c986ba","disease_vs_normal","group",5,"UNK",NA,51,51,6,0,6,"MeSH:D003882|STR:ad|STR:convalescent|STR:cortical_tall|STR:immature_tall",TRUE
"group_L0_91dd5773","disease_vs_normal","group",4,"UNK",NA,25,25,2,0,2,"MeSH:D008180|STR:sle_patient",TRUE
"group_L0_92602150","small_molecule","group",2,"UNK",NA,4,4,0,2,2,"STR:glup_peptide|STR:shap",TRUE
"group_L0_9288b5bb","disease_vs_normal","group",2,"UNK",NA,12,12,1,0,1,"STR:truss_guided_prostatic_biopsy_of_clinically_advanced_metastatic_prostate_cancer_tissue",FALSE
"group_L0_92a907d6","disease_vs_normal","group",2,"UNK",NA,4,4,1,0,1,"STR:human_non_small_lung_carcinoma_a549_cells_atcc_ccl_185",FALSE
"group_L0_92cc9743","disease_vs_normal","group",2,"UNK",NA,2,2,1,0,1,"STR:uterine_leiomyosarcoma",FALSE
"group_L0_92fb9c9e","disease_vs_normal","group",3,"UNK",NA,3,3,2,0,2,"STR:lung_cancer_cell_line|STR:lung_carcinoma_cells",TRUE
"group_L0_93177267","pathogen_or_aggregate_exposure","group",2,"MeSH:D006678","HIV",5,5,0,0,0,"",FALSE
"group_L0_932109a8","disease_vs_normal","group",3,"UNK",NA,5,5,2,0,2,"STR:gastric_cancer_cell|STR:human_gastric_cancer_cell_line",TRUE
"group_L0_9364a03c","small_molecule","group",2,"CHEBI:30971","2<em>H</em>-azirine",12,12,0,1,1,"STR:treated_with_dox_for_24_hours",FALSE
"group_L0_938b616e","small_molecule","group",2,"CHEBI:50280","(<i>R</i>)-lavandulyl diphosphate",2,2,0,1,1,"CHEBI:38940",FALSE
"group_L0_9395a255","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_93b63344","pathogen_or_aggregate_exposure","group",2,"UNK",NA,14,14,0,0,0,"",FALSE
"group_L0_93db1099","disease_vs_normal","group",4,"UNK",NA,12,12,2,0,2,"STR:adenocarcinoma|STR:mda_mb_231_breast_cancer_cells",TRUE
"group_L0_94014f54","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_9458f905","disease_vs_normal","group",2,"UNK",NA,9,9,1,0,1,"STR:poor_risk_aml_patient",FALSE
"group_L0_94cbfade","small_molecule","group",2,"CHEBI:16515","3-ADP-glyceric acid",2,2,0,1,1,"STR:10_nm_1",FALSE
"group_L0_95099736","disease_vs_normal","group",13,"UNK",NA,102,102,11,0,11,"MeSH:D006528|MeSH:D009369|STR:ccoc|STR:enoc|STR:hcc",TRUE
"group_L0_958fd528","disease_vs_normal","group",3,"UNK",NA,36,36,0,0,0,"",FALSE
"group_L0_95e045d7","small_molecule","group",2,"STR:glycine max 7s globulin","Glycine max 7S globulin",24,24,0,0,0,"",FALSE
"group_L0_95fee5b0","small_molecule","group",2,"CHEBI:31932","Olmesartan medoxomil",22,22,0,0,0,"",FALSE
"group_L0_961ad4e7","disease_vs_normal","group",2,"UNK",NA,6,6,2,0,2,"MeSH:D004833|STR:multiple_endocrine_neoplasia_type_1_men1",TRUE
"group_L0_9827632d","disease_vs_normal","group",2,"UNK",NA,3,3,3,0,3,"STR:anaplastic_cog_stage_i|STR:diffuse_anaplasia_cog_stage_i|STR:non_anaplastic_cog_stage_iii",TRUE
"group_L0_98c9e31b","small_molecule","group",2,"CHEBI:134201","<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NH<small><sub>2</sub></small>]-α-<small>D</small>-Glc<em>p</em>NAc-(1→2)-<small>D</small>-GroA",2,2,0,2,2,"CHEBI:61397|CHEBI:91418",TRUE
"group_L0_994e4252","small_molecule","group",2,"CHEBI:16635","Met-tRNA<small><sup>Met</small></sup>",12,12,0,1,1,"STR:tgf_beta1",FALSE
"group_L0_99da5703","pathogen_or_aggregate_exposure","group",2,"UNK",NA,7,7,0,3,3,"STR:infected_with_sars_cov2_stock|STR:infected_with_shaan_virus_p3|STR:infected_with_shaan_virus_p43",TRUE
"group_L0_9a348105","disease_vs_normal","group",2,"UNK",NA,30,30,0,0,0,"",FALSE
"group_L0_9b689859","disease_vs_normal","group",3,"UNK",NA,13,13,1,0,1,"STR:anaplastic_meningioma",FALSE
"group_L0_9b9fe353","disease_vs_normal","group",2,"UNK",NA,22,22,0,0,0,"",FALSE
"group_L0_9bbc3a38","disease_vs_normal","group",3,"UNK",NA,7,7,2,0,2,"STR:breast_cancer_zr75_1_cells|STR:human_er_breast_cancer",TRUE
"group_L0_9c12af1e","disease_vs_normal","group",2,"UNK",NA,32,32,1,0,1,"STR:aml",FALSE
"group_L0_9c5a29c9","pathogen_or_aggregate_exposure","group",4,"UNK",NA,52,52,0,0,0,"",FALSE
"group_L0_9c86d2cd","small_molecule","group",2,"UNK",NA,105,105,0,1,1,"STR:vitcv",FALSE
"group_L0_9cc64e20","small_molecule","group",4,"UNK",NA,7,7,0,2,2,"CHEBI:85994|STR:s217879",TRUE
"group_L0_9d3004a1","small_molecule","group",2,"CHEBI:50787","<small>L</small>-<i>erythro</i>-3-methylmalic acid",3,3,0,1,1,"CHEBI:52172",FALSE
"group_L0_9d336cc6","pathogen_or_aggregate_exposure","group",4,"UNK",NA,34,34,0,0,0,"",FALSE
"group_L0_9d46e23d","disease_vs_normal","group",12,"UNK",NA,89,89,8,0,8,"MeSH:D009369|MeSH:D011471|MeSH:D065626|STR:fibrosis|STR:hcc",TRUE
"group_L0_9d47ff20","small_molecule","group",2,"CHEBI:88017","α-mycolate type-1 (II)",2,2,0,1,1,"CHEBI:132268",FALSE
"group_L0_9d48882b","disease_vs_normal","group",3,"UNK",NA,62,62,1,0,1,"MeSH:D001749",FALSE
"group_L0_9dbcdeb3","disease_vs_normal","group",4,"UNK",NA,76,76,4,0,4,"STR:dysplastic_cml|STR:ideopathic_pulmonary_disease|STR:proliferative_cml|STR:sle_with_ln",TRUE
"group_L0_9f9c5cd7","disease_vs_normal","group",3,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L0_a06e8fbf","disease_vs_normal","group",2,"UNK",NA,15,15,3,0,3,"STR:diffuse|STR:gastric_adenocarcinoma|STR:intestinal",TRUE
"group_L0_a0d68825","small_molecule","group",2,"UNK",NA,3,3,0,2,2,"CHEBI:73907|STR:gii",TRUE
"group_L0_a162ebe2","small_molecule","group",2,"UNK",NA,10,10,0,6,6,"CHEBI:146227|CHEBI:193137|CHEBI:231359|STR:etonitazenyl_isothiocyanate|STR:mgcd265",TRUE
"group_L0_a172cf91","disease_vs_normal","group",2,"UNK",NA,5,5,2,0,2,"STR:colorectal_cancer_cell_line|STR:human_colorectal_cancer_cell_line",TRUE
"group_L0_a18a78f7","disease_vs_normal","group",2,"UNK",NA,4,4,1,0,1,"STR:endometriosis",FALSE
"group_L0_a19af052","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_a1be3bdf","disease_vs_normal","group",2,"UNK",NA,8,8,2,0,2,"STR:idiopathic_pulmonary_arterial_hypertension_ipah|STR:ipah",TRUE
"group_L0_a1f11d05","disease_vs_normal","group",3,"UNK",NA,10,10,1,0,1,"STR:breast_cancer_cell_line",FALSE
"group_L0_a1fff0d3","small_molecule","group",2,"UNK",NA,16,16,0,1,1,"STR:chemo",FALSE
"group_L0_a23e21de","disease_vs_normal","group",6,"UNK",NA,12,12,4,0,4,"STR:cancer_cell_line|STR:colon_cancer_cell|STR:colon_cancer_cell_line|STR:hct_116_human_colon_adenocarcinoma",TRUE
"group_L0_a2b4763d","small_molecule","group",2,"UNK",NA,5,5,0,3,3,"STR:kj_pyr_9|STR:kj_pyr_9_dex|STR:mb3",TRUE
"group_L0_a348b89f","small_molecule","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_a4511636","disease_vs_normal","group",2,"UNK",NA,15,15,1,0,1,"MeSH:D002311",FALSE
"group_L0_a46484df","disease_vs_normal","group",6,"UNK",NA,166,166,3,0,3,"MeSH:D003424|STR:bpd|STR:cyclic_thrombocytopenia",TRUE
"group_L0_a4b1ec65","disease_vs_normal","group",2,"UNK",NA,19,19,2,0,2,"STR:lung_squamous_cell_carcinoma_tissue|STR:lung_squamous_cell_carcinoma_tumor_samples",TRUE
"group_L0_a558808b","disease_vs_normal","group",2,"UNK",NA,6,6,2,0,2,"STR:cervix_adenocarcinoma|STR:human_epethelial_adenocarcinoma_from_cervix",TRUE
"group_L0_a5a9245b","disease_vs_normal","group",2,"UNK",NA,137,137,3,0,3,"STR:cd|STR:pediatric_ulcerative_colitis|STR:uc",TRUE
"group_L0_a6477b49","small_molecule","group",2,"CHEBI:49960","vandetanib",2,2,0,1,1,"CHEBI:49960",FALSE
"group_L0_a69d194f","disease_vs_normal","group",3,"UNK",NA,17,17,2,0,2,"MeSH:D008198|STR:castleman_disease",TRUE
"group_L0_a6cba3a9","pathogen_or_aggregate_exposure","group",8,"UNK",NA,152,152,0,0,0,"",FALSE
"group_L0_a6dff03d","small_molecule","group",2,"CHEBI:50787","<small>L</small>-<i>erythro</i>-3-methylmalic acid",3,3,0,1,1,"CHEBI:52172",FALSE
"group_L0_a70f2c5b","cytokine_stim","group",2,"MeSH:D015847","Interleukin-4",3,3,0,2,2,"STR:il_4|STR:il4",TRUE
"group_L0_a7331b80","disease_vs_normal","group",2,"UNK",NA,2,2,2,0,2,"STR:atroblastomas|STR:hcc",TRUE
"group_L0_a7ebdd3d","disease_vs_normal","group",2,"UNK",NA,1,1,0,0,0,"",FALSE
"group_L0_a88d4d49","disease_vs_normal","group",6,"UNK",NA,20,20,4,0,4,"MeSH:D006528|STR:hepatocellular_carcinoma_patient|STR:recurrent|STR:surgical_specimens",TRUE
"group_L0_a8b53933","disease_vs_normal","group",2,"UNK",NA,331,331,1,0,1,"MeSH:D015473",FALSE
"group_L0_a8e5c94b","disease_vs_normal","group",4,"UNK",NA,46,46,20,0,20,"STR:lucap_105cr_pdx_tumor|STR:lucap_136cr_pdx_tumor|STR:lucap_145_1_pdx_tumor|STR:lucap_145_2_pdx_tumor|STR:lucap_147cr_pdx_tumor",TRUE
"group_L0_a8fa7013","disease_vs_normal","group",2,"UNK",NA,31,31,1,0,1,"STR:uc",FALSE
"group_L0_a91a29bd","disease_vs_normal","group",2,"UNK",NA,9,9,2,0,2,"MeSH:D013167|STR:hcc",TRUE
"group_L0_a97af865","disease_vs_normal","group",3,"UNK",NA,6,6,2,0,2,"STR:adenocarcinoma_nsclc|STR:human_lung_cancer_cell_line_nci_h1975_and_rna_sequins_mix_a",TRUE
"group_L0_a985c70c","disease_vs_normal","group",2,"UNK",NA,32,32,1,0,1,"STR:idiopathic_pulmonary_fibrosis",FALSE
"group_L0_a9882d5e","small_molecule","group",2,"MeSH:D000989","Antistreptolysin",10,10,0,0,0,"",FALSE
"group_L0_aa76a66c","small_molecule","group",2,"UNK",NA,4,4,0,2,2,"STR:si_1|STR:si_2",TRUE
"group_L0_aa9cf739","disease_vs_normal","group",2,"UNK",NA,5,5,1,0,1,"STR:gastric_cancer_cell_line",FALSE
"group_L0_aac44d3e","disease_vs_normal","group",2,"UNK",NA,4,4,1,0,1,"STR:human_pancreatic_carcinoma_cells",FALSE
"group_L0_ab990809","disease_vs_normal","group",2,"MeSH:D011271","Pregnancy, Ectopic",4,4,1,0,1,"MeSH:D011471",FALSE
"group_L0_abf92a9c","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_ac2d6b69","small_molecule","group",2,"CHEBI:41774","tamoxifen",16,16,0,0,0,"",FALSE
"group_L0_ac47fbc1","disease_vs_normal","group",2,"UNK",NA,4,4,1,0,1,"STR:breast_cancer_cell_line",FALSE
"group_L0_ac5cb963","disease_vs_normal","group",3,"UNK",NA,3,3,1,0,1,"MeSH:D055752",FALSE
"group_L0_ac680446","disease_vs_normal","group",2,"UNK",NA,5,5,1,0,1,"STR:thyroid_cancer_cell_line",FALSE
"group_L0_acf4f76c","disease_vs_normal","group",3,"UNK",NA,4,4,1,0,1,"STR:breast_cancer_cell",FALSE
"group_L0_adda4b0f","small_molecule","group",3,"UNK",NA,10,10,0,1,1,"STR:r1881_atraric_acid_aa",FALSE
"group_L0_ae282665","small_molecule","group",8,"UNK",NA,39,39,0,20,20,"CHEBI:137270|CHEBI:167658|CHEBI:231621|CHEBI:231696|CHEBI:233197",TRUE
"group_L0_ae5ebe99","small_molecule","group",2,"UNK",NA,6,6,0,2,2,"CHEBI:34749|STR:mpc309",TRUE
"group_L0_ae73760b","disease_vs_normal","group",2,"UNK",NA,2,2,1,0,1,"STR:lung_adenocarcinoma_cell_line",FALSE
"group_L0_ae7bfd0a","disease_vs_normal","group",2,"UNK",NA,6,6,2,0,2,"MeSH:D000077192|MeSH:D002289",TRUE
"group_L0_aeaaa3f6","disease_vs_normal","group",2,"UNK",NA,28,28,2,0,2,"MeSH:D008224|MeSH:D016403",TRUE
"group_L0_aecfe8f2","small_molecule","group",2,"UNK",NA,5,5,0,2,2,"STR:osmi2_24h|STR:treated_with_c_1311_for_24_hours",TRUE
"group_L0_aed10b4b","small_molecule","group",2,"UNK",NA,6,6,0,1,1,"CHEBI:137113",FALSE
"group_L0_af3df6a0","disease_vs_normal","group",2,"UNK",NA,13,13,3,0,3,"MeSH:D002294|STR:adenocarcinoma|STR:b",TRUE
"group_L0_af65b69b","disease_vs_normal","group",5,"MeSH:D001943","Breast Neoplasms",11,11,1,0,1,"STR:breast_cancer_cells",FALSE
"group_L0_af9cde6e","small_molecule","group",4,"UNK",NA,16,16,0,5,5,"CHEBI:31263|STR:a_btla|STR:il_1_beta_st2825|STR:ntd|STR:st2825",TRUE
"group_L0_b02920b5","disease_vs_normal","group",3,"UNK",NA,4,4,1,0,1,"MeSH:D002292",FALSE
"group_L0_b0332e91","disease_vs_normal","group",4,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L0_b04c6011","disease_vs_normal","group",2,"UNK",NA,4,4,2,0,2,"MeSH:D001943|STR:adenocarcinoma_breast",TRUE
"group_L0_b0766f73","small_molecule","group",2,"UNK",NA,4,4,0,2,2,"STR:10um_of_1_s|STR:10um_of_1_so",TRUE
"group_L0_b08a7327","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_b0975128","disease_vs_normal","group",2,"UNK",NA,7,7,1,0,1,"STR:ovarian_cancer_cells",FALSE
"group_L0_b09e538d","small_molecule","group",2,"UNK",NA,11,11,0,3,3,"STR:rap|STR:rig_i_agonist|STR:rig_i_agonist_tipiracil",TRUE
"group_L0_b1247620","disease_vs_normal","group",2,"UNK",NA,300,300,1,0,1,"MeSH:D000544",FALSE
"group_L0_b16d020b","disease_vs_normal","group",2,"UNK",NA,66,66,1,0,1,"STR:tnbc",FALSE
"group_L0_b1943f55","disease_vs_normal","group",7,"UNK",NA,128,128,6,0,6,"MeSH:D009369|MeSH:D012004|STR:ffpe_tumor_rna|STR:tumor_biopsies|STR:tumor_needle_biospy",TRUE
"group_L0_b19e1722","disease_vs_normal","group",2,"UNK",NA,26,26,7,0,7,"MeSH:D003882|STR:ad|STR:ftd|STR:mdd|STR:ms",TRUE
"group_L0_b2082193","small_molecule","group",2,"MeSH:D003473","Neuromuscular Nondepolarizing Agents",2,2,0,0,0,"",FALSE
"group_L0_b21b95a8","disease_vs_normal","group",3,"UNK",NA,57,57,0,0,0,"",FALSE
"group_L0_b2696dea","disease_vs_normal","group",2,"UNK",NA,2,2,1,0,1,"STR:tnbc",FALSE
"group_L0_b26c629b","disease_vs_normal","group",7,"UNK",NA,152,152,8,0,8,"MeSH:D009221|MeSH:D056587|STR:bpd|STR:kaschin_beck_disease_patient|STR:lupus",TRUE
"group_L0_b2976ed9","small_molecule","group",2,"CHEBI:46345","5-fluorouracil",2,2,0,2,2,"STR:nct|STR:treatment_of_5_fu_for_5_days",TRUE
"group_L0_b2a455e8","small_molecule","group",2,"CHEBI:134203","<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NHC(=O)[CH<small><sub>2</sub></small>]<small><sub>4</sub></small>C(=O)NHR group",3,3,0,3,3,"CHEBI:145374|CHEBI:90217|STR:enmd2076",TRUE
"group_L0_b345d98f","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_b35eba0c","disease_vs_normal","group",2,"UNK",NA,5,5,1,0,1,"STR:osteosarcoma_cancer",FALSE
"group_L0_b39eb052","disease_vs_normal","group",2,"UNK",NA,18,18,2,0,2,"MeSH:D005706|STR:gallbladder_tumor",TRUE
"group_L0_b3b16266","disease_vs_normal","group",2,"UNK",NA,3,3,1,0,1,"STR:pediatric_ependymoma",FALSE
"group_L0_b3e36fe8","disease_vs_normal","group",3,"UNK",NA,141,141,1,0,1,"STR:non_diabetes",FALSE
"group_L0_b4396c06","disease_vs_normal","group",9,"UNK",NA,28,28,5,0,5,"STR:human_prostate_cancer|STR:human_prostate_cancer_cells|STR:prostate_cancer_cells|STR:prostate_tumor|STR:prrx2_overexpressing_lncap_cells",TRUE
"group_L0_b465e5af","pathogen_or_aggregate_exposure","group",2,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L0_b49ddfca","disease_vs_normal","group",4,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L0_b4be78c2","disease_vs_normal","group",2,"MeSH:D006559","Pemphigoid Gestationis",3,3,1,0,1,"MeSH:D006528",FALSE
"group_L0_b5e3211d","disease_vs_normal","group",3,"UNK",NA,30,30,3,0,3,"STR:conventional_eoe|STR:eoe_like|STR:esophageal_adenocarcinogenesis",TRUE
"group_L0_b6064c35","small_molecule","group",2,"CHEBI:2668","amlodipine",9,9,0,2,2,"CHEBI:2668|STR:amlodipine_only",TRUE
"group_L0_b655216e","small_molecule","group",2,"CHEBI:88246","2'-deoxytubercidin",4,4,0,0,0,"",FALSE
"group_L0_b69aef91","small_molecule","group",2,"CHEBI:229222","capivasertib",3,3,0,1,1,"CHEBI:229222",FALSE
"group_L0_b6de2112","small_molecule","group",2,"UNK",NA,7,7,0,4,4,"CHEBI:125628|STR:25a|STR:azd1132|STR:vx680",TRUE
"group_L0_b7577838","pathogen_or_aggregate_exposure","group",2,"UNK",NA,719,719,0,2,2,"STR:ad35_cs_rtss_rtss|STR:rtss_rtss_rtss",TRUE
"group_L0_b766cfb1","disease_vs_normal","group",2,"UNK",NA,23,23,0,0,0,"",FALSE
"group_L0_b7af8f2e","disease_vs_normal","group",2,"UNK",NA,4,4,1,0,1,"STR:formalin_fixed_paraffin_embedded_ffpe_tumor_tissue_block_from_human_nf2_patient",FALSE
"group_L0_b7bcb590","disease_vs_normal","group",2,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L0_b7ff723e","disease_vs_normal","group",2,"UNK",NA,127,127,0,0,0,"",FALSE
"group_L0_b84b1d99","disease_vs_normal","group",5,"UNK",NA,26,26,7,0,7,"MeSH:D000077192|STR:ipf|STR:lung_squamous_carcinoma|STR:lung_squamous_cell_carcinoma|STR:non_small_cell_lung_cancer",TRUE
"group_L0_b87e32db","small_molecule","group",2,"UNK",NA,12,12,0,1,1,"STR:nsc",FALSE
"group_L0_b8925a84","small_molecule","group",2,"CHEBI:49603","lapatinib",16,16,0,0,0,"",FALSE
"group_L0_b8a9f3f0","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_b8b26ef2","disease_vs_normal","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L0_b91ec122","small_molecule","group",2,"CHEBI:16579","anisole",3,3,0,1,1,"STR:1alpha",FALSE
"group_L0_b9244693","pathogen_or_aggregate_exposure","group",2,"STR:candidemia","Candidemia",2,2,0,0,0,"",FALSE
"group_L0_b93a21a3","disease_vs_normal","group",2,"UNK",NA,8,8,1,0,1,"STR:colon_cancer_cell_line",FALSE
