"cluster_id","liv","qc_final_k","n_membri_preqc","contrast_entity","contrast_direction","contrast_control_key","canonical_name","n_gse_indipendenti","gse_superstiti","gse_indipendenti","meta214_agganciate","anchor_key"
"cgroup_L5_719ab136","c_assente",2,3,"MeSH:D012595","gain","vehicle_untreated","systemic sclerosis",2,"GSE156173;GSE231691","GSE156173;GSE231691","","MeSH:D012595||gain||vehicle_untreated"
"cgroup_L5_759892f5","c_assente",2,3,"CHEBI:5931","gain","vehicle_untreated","chloride",1,"GSE179347;GSE223248","GSE223248","","CHEBI:5931||gain||vehicle_untreated"
"cgroup_L5_7636ff0e","c_assente",2,3,"STR:chronic_periodontitis","gain","vehicle_untreated","chronic pariodontiits",2,"GSE243173;GSE61490","GSE243173;GSE61490","","STR:chronic_periodontitis||gain||vehicle_untreated"
"cgroup_L5_766cd3c6","c_assente",2,3,"CHEBI:9513","gain","vehicle_untreated","thalidomide",2,"GSE179282;GSE95375","GSE179282;GSE95375","","CHEBI:9513||gain||vehicle_untreated"
"cgroup_L5_777adc83","c_assente",2,3,"STR:g007_lk","gain","vehicle_untreated","colorectal adenocarcinoma",2,"GSE162648;GSE220061","GSE162648;GSE220061","","STR:g007_lk||gain||vehicle_untreated"
"cgroup_L5_79981eb2","c_assente",2,3,"COMBO:il-13+il-4","gain","vehicle_untreated","Interleukin-4",0,"GSE173902;GSE97744","","","COMBO:il-13+il-4||gain||vehicle_untreated"
"cgroup_L5_7a9d880a","c_assente",2,3,"MeSH:D000077195","gain","vehicle_untreated","oral squamous cell carcinoma",2,"GSE131182;GSE70665","GSE131182;GSE70665","","MeSH:D000077195||gain||vehicle_untreated"
"cgroup_L5_7b545f77","c_assente",2,6,"CHEBI:80630","gain","vehicle_untreated","calcium carbonate",1,"GSE146687;GSE211468","GSE146687","","CHEBI:80630||gain||vehicle_untreated"
"cgroup_L5_7ba0168b","c_assente",2,3,"STR:lupus","gain","vehicle_untreated","systemic lupus erythematosus",2,"GSE110685;GSE139358","GSE110685;GSE139358","","STR:lupus||gain||vehicle_untreated"
"cgroup_L5_83135c89","c_assente",2,4,"CHEBI:76612","gain","vehicle_untreated","EC 6.3.2.4 (<small>D</small>-alanine—<small>D</small>-alanine ligase) inhibitor",0,"GSE145990;GSE146095","","","CHEBI:76612||gain||vehicle_untreated"
"cgroup_L5_84b52570","c_assente",2,3,"CHEBI:231344","gain","vehicle_untreated","<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NH<small><sub>2</sub></small>]-α-<small>D</small>-Glc<em>p</em>NAc-(1→2)-<small>D</small>-GroA",2,"GSE202434;GSE221233","GSE202434;GSE221233","","CHEBI:231344||gain||vehicle_untreated"
"cgroup_L5_86417b40","c_assente",2,3,"CHEBI:140908","gain","vehicle_untreated","GANT61",2,"GSE161235;GSE253415","GSE161235;GSE253415","","CHEBI:140908||gain||vehicle_untreated"
"cgroup_L5_87135459","c_assente",2,3,"CHEBI:91414","gain","vehicle_untreated","adavosertib",2,"GSE166417;GSE246354","GSE166417;GSE246354","","CHEBI:91414||gain||vehicle_untreated"
"cgroup_L5_8b65b3ff","c_assente",2,4,"CHEBI:233363","gain","vehicle_untreated","A-485",2,"GSE211052;GSE211053","GSE211052;GSE211053","","CHEBI:233363||gain||vehicle_untreated"
"cgroup_L5_8e775709","c_assente",2,4,"CHEBI:145431","gain","vehicle_untreated","2-amino-6-(1-hydroxypropyl)-8-methylpteridine-4,7(3<em>H</em>,8<em>H</em>)-dione",0,"GSE197602;GSE197603","","","CHEBI:145431||gain||vehicle_untreated"
"cgroup_L5_8f29463d","c_assente",2,3,"CHEBI:50729","gain","vehicle_untreated","mitoxantrone",2,"GSE178376;GSE235587","GSE178376;GSE235587","","CHEBI:50729||gain||vehicle_untreated"
"cgroup_L5_9132f546","c_assente",2,3,"HGNC:5423","gain","vehicle_untreated","IFNA2",1,"GSE124939;GSE138567","GSE138567","","HGNC:5423||gain||vehicle_untreated"
"cgroup_L5_97da8b42","c_assente",2,3,"STR:hypertension","gain","vehicle_untreated","spinal cord injury",1,"GSE106520;GSE154377","GSE106520","","STR:hypertension||gain||vehicle_untreated"
"cgroup_L5_9f34eb99","c_assente",2,3,"COMBO:indisulam+palbociclib","gain","vehicle_untreated","PS(20:3(8Z,11Z,14Z)/18:0)",0,"GSE197602;GSE197603","","","COMBO:indisulam+palbociclib||gain||vehicle_untreated"
"cgroup_L5_a3112513","c_assente",2,3,"CHEBI:8228","gain","vehicle_untreated","pioglitazone",1,"GSE125570;GSE217421","GSE125570","","CHEBI:8228||gain||vehicle_untreated"
"cgroup_L5_aa505132","c_assente",2,4,"CHEBI:85164","gain","vehicle_untreated","nintedanib",1,"GSE178518;GSE210020","GSE210020","","CHEBI:85164||gain||vehicle_untreated"
"cgroup_L5_af2c15aa","c_assente",2,4,"CHEBI:90693","gain","vehicle_untreated","hydrogen trithiocarbonate",1,"GSE179347;GSE190711","GSE190711","","CHEBI:90693||gain||vehicle_untreated"
"cgroup_L5_af8f3547","c_assente",2,3,"STR:rhinovirus","gain","vehicle_untreated",NA,1,"GSE113210;GSE166292","GSE166292","","STR:rhinovirus||gain||vehicle_untreated"
"cgroup_L5_b0e8388e","c_assente",2,4,"HGNC:11768","gain","vehicle_untreated","TGFB2",1,"GSE213245;GSE220294","GSE220294","","HGNC:11768||gain||vehicle_untreated"
"cgroup_L5_b1c1f147","c_assente",2,3,"CHEMBL:CHEMBL4650278","gain","vehicle_untreated","REVUMENIB SESQUIFUMARATE",2,"GSE232091;GSE233810","GSE232091;GSE233810","","CHEMBL:CHEMBL4650278||gain||vehicle_untreated"
"cgroup_L5_b2645a34","c_assente",2,4,"CHEMBL:CHEMBL1201577","gain","vehicle_untreated","CETUXIMAB",1,"GSE162104;GSE217421","GSE162104","","CHEMBL:CHEMBL1201577||gain||vehicle_untreated"
"cgroup_L5_b45f7252","c_assente",2,3,"CHEBI:142708","gain","vehicle_untreated","tigecycline(1+)",2,"GSE135383;GSE199842","GSE135383;GSE199842","","CHEBI:142708||gain||vehicle_untreated"
"cgroup_L5_b837242a","c_assente",2,3,"STR:cocl2","gain","vehicle_untreated","cobalt chloride",2,"GSE199278;GSE227379","GSE199278;GSE227379","","STR:cocl2||gain||vehicle_untreated"
"cgroup_L5_b967c97c","c_assente",2,4,"CHEBI:195599","gain","vehicle_untreated","CH-223191",2,"GSE102045;GSE229116","GSE102045;GSE229116","","CHEBI:195599||gain||vehicle_untreated"
"cgroup_L5_b9921e6e","c_assente",2,3,"HGNC:3430","gain","vehicle_untreated","HERC2P7",2,"GSE210592;GSE83083","GSE210592;GSE83083","","HGNC:3430||gain||vehicle_untreated"
"cgroup_L5_be3d65c3","c_assente",2,3,"MeSH:D010634","gain","vehicle_untreated","Phenobarbital",2,"GSE158945;GSE233242","GSE158945;GSE233242","","MeSH:D010634||gain||vehicle_untreated"
"cgroup_L5_bfeacf75","c_assente",2,3,"MeSH:D016889","gain","vehicle_untreated","Endometrial Neoplasms",1,"GSE117970;GSE56087","GSE56087","","MeSH:D016889||gain||vehicle_untreated"
"cgroup_L5_c2cce144","c_assente",2,3,"STR:multiple_myeloma","gain","vehicle_untreated_liquid","acute lymphoblastic leukemia",2,"GSE182824;GSE205301","GSE182824;GSE205301","","STR:multiple_myeloma||gain||vehicle_untreated_liquid"
"cgroup_L5_c4640631","c_assente",2,6,"MeSH:D011471","gain","vehicle_untreated","prostate cancer",1,"GSE157086;GSE221961","GSE221961","","MeSH:D011471||gain||vehicle_untreated"
"cgroup_L5_c669863b","c_assente",2,3,"MeSH:D001749","gain","vehicle_untreated","bladder cancer",2,"GSE106534;GSE156308","GSE106534;GSE156308","","MeSH:D001749||gain||vehicle_untreated"
"cgroup_L5_c99ed4ee","c_assente",2,5,"MeSH:D010051","gain","vehicle_untreated","Ovarian Neoplasms",2,"GSE120303;GSE160626","GSE120303;GSE160626","","MeSH:D010051||gain||vehicle_untreated"
"cgroup_L5_d693cf88","c_assente",2,3,"HGNC:30743","gain","vehicle_untreated","IL25",1,"GSE213245;GSE73313","GSE73313","","HGNC:30743||gain||vehicle_untreated"
"cgroup_L5_d6fad784","c_assente",2,3,"STR:myotonic_dystrophy_type_1","gain","vehicle_untreated",NA,2,"GSE157428;GSE86356","GSE157428;GSE86356","","STR:myotonic_dystrophy_type_1||gain||vehicle_untreated"
"cgroup_L5_d800c4f2","c_assente",2,7,"CHEBI:45716","gain","vehicle_untreated","coformycin",2,"GSE115205;GSE246045","GSE115205;GSE246045","","CHEBI:45716||gain||vehicle_untreated"
"cgroup_L5_dcfcec80","c_assente",2,3,"CHEBI:78432","gain","vehicle_untreated","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",0,"GSE146096;GSE217421","","","CHEBI:78432||gain||vehicle_untreated"
"cgroup_L5_e0c9a685","c_assente",2,3,"MeSH:D003876","gain","vehicle_untreated","Atopic Dermatitis",2,"GSE160501;GSE230200","GSE160501;GSE230200","","MeSH:D003876||gain||vehicle_untreated"
"cgroup_L5_e25d67cf","c_assente",2,4,"NCBITaxon:12814","gain","vehicle_untreated",NA,1,"GSE113210;GSE228327","GSE228327","","NCBITaxon:12814||gain||vehicle_untreated"
"cgroup_L5_ead098cd","c_assente",2,3,"STR:stroke","gain","vehicle_untreated","stroke",2,"GSE140275;GSE202518","GSE140275;GSE202518","","STR:stroke||gain||vehicle_untreated"
"cgroup_L5_ebd83cd1","c_assente",2,3,"CHEBI:42068","gain","vehicle_untreated","idarubicin",0,"GSE217421;GSE217423","","","CHEBI:42068||gain||vehicle_untreated"
"cgroup_L5_edc8e828","c_assente",2,3,"CHEBI:95083","gain","vehicle_untreated","<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NHC(=O)[CH<small><sub>2</sub></small>]<small><sub>4</sub></small>C(=O)NHR group",0,"GSE138209;GSE219191","","","CHEBI:95083||gain||vehicle_untreated"
"cgroup_L5_ef9b09df","c_assente",2,5,"CHEBI:167693","gain","vehicle_untreated","GSK343",2,"GSE165543;GSE92723","GSE165543;GSE92723","","CHEBI:167693||gain||vehicle_untreated"
"cgroup_L5_f01e9f74","c_assente",2,3,"CHEBI:233643","gain","vehicle_untreated","<small>L</small>-methionine + UNC0642",1,"GSE138574;GSE182144","GSE138574","","CHEBI:233643||gain||vehicle_untreated"
"cgroup_L5_f25af0a2","c_assente",2,3,"HGNC:3676","gain","vehicle_untreated","ELAVL4",2,"GSE115240;GSE190211","GSE115240;GSE190211","","HGNC:3676||gain||vehicle_untreated"
"cgroup_L5_f2f8d3ac","c_assente",2,3,"MeSH:D006519","gain","vehicle_untreated","Hepatitis, Alcoholic",2,"GSE142530;GSE167308","GSE142530;GSE167308","","MeSH:D006519||gain||vehicle_untreated"
"cgroup_L5_f44b01e2","c_assente",2,4,"CHEBI:230905","gain","vehicle_untreated","Ribociclib",2,"GSE182288;GSE241943","GSE182288;GSE241943","","CHEBI:230905||gain||vehicle_untreated"
"cgroup_L5_f97e665a","c_assente",2,6,"CHEBI:39112","gain","vehicle_untreated","Rhein",0,"GSE146096;GSE217421","","","CHEBI:39112||gain||vehicle_untreated"
"cgroup_L5_06ff1592","c_assente",1,3,"CHEBI:5118","gain","vehicle_untreated","fluoxetine",1,"GSE200209","GSE200209","","CHEBI:5118||gain||vehicle_untreated"
"cgroup_L5_0a4e5f58","c_assente",1,3,"CHEMBL:CHEMBL3544911","gain","vehicle_untreated","PREXASERTIB",1,"GSE154545","GSE154545","","CHEMBL:CHEMBL3544911||gain||vehicle_untreated"
"cgroup_L5_0dd60753","c_assente",1,7,"CHEBI:233362","gain","vehicle_untreated","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",1,"GSE194374","GSE194374","","CHEBI:233362||gain||vehicle_untreated"
"cgroup_L5_1c583f9b","c_assente",1,3,"HGNC:11998","block","vehicle_untreated","TP53",1,"GSE168678","GSE168678","","HGNC:11998||block||vehicle_untreated"
"cgroup_L5_206576be","c_assente",1,3,"HGNC:2434","gain","vehicle_untreated","<small>L</small>-arabinono-1,4-lactone",1,"GSE149377","GSE149377","","HGNC:2434||gain||vehicle_untreated"
"cgroup_L5_26c302f6","c_assente",1,3,"CHEBI:28680","gain","vehicle_untreated","Buchananine",1,"GSE243669","GSE243669","","CHEBI:28680||gain||vehicle_untreated"
"cgroup_L5_2f86628a","c_assente",1,3,"MeSH:D015470","gain","vehicle_untreated","Antifibrinolytic Agents",1,"GSE130756","GSE130756","","MeSH:D015470||gain||vehicle_untreated"
"cgroup_L5_304e1195","c_assente",1,4,"STR:pathogen_or_aggregate_exposure","gain","vehicle_untreated",NA,1,"GSE223179","GSE223179","","STR:pathogen_or_aggregate_exposure||gain||vehicle_untreated"
"cgroup_L5_34376df0","c_assente",1,3,"CHEBI:18357","gain","vehicle_untreated","biotin amide",1,"GSE150119","GSE150119","","CHEBI:18357||gain||vehicle_untreated"
"cgroup_L5_36a11112","c_assente",1,3,"MeSH:D015535","gain","vehicle_untreated","acute lymphoblastic leukemia",1,"GSE205748","GSE205748","","MeSH:D015535||gain||vehicle_untreated"
"cgroup_L5_37b0b276","c_assente",1,4,"STR:osteosarcoma","gain","vehicle_untreated","osteosarcoma",1,"GSE218526","GSE218526","","STR:osteosarcoma||gain||vehicle_untreated"
"cgroup_L5_38c9104c","c_assente",1,3,"NCBITaxon:32644","gain","vehicle_untreated","acute lymphoblastic leukemia",1,"GSE168626","GSE168626","","NCBITaxon:32644||gain||vehicle_untreated"
"cgroup_L5_4290da61","c_assente",1,3,"CHEBI:73572","gain","vehicle_untreated","lipoteichoic acid",0,"GSE140702","","","CHEBI:73572||gain||vehicle_untreated"
"cgroup_L5_451ecb56","c_assente",1,3,"CHEBI:47344","gain","vehicle_untreated","Fibrin",0,"GSE199800","","","CHEBI:47344||gain||vehicle_untreated"
"cgroup_L5_47e67cab","c_assente",1,3,"STR:1_25_oh_2d3","gain","vehicle_untreated","(<i>S</i>)-<em>N</em>-methylcanadine",1,"GSE223405","GSE223405","","STR:1_25_oh_2d3||gain||vehicle_untreated"
"cgroup_L5_574b5d0e","c_assente",1,3,"HGNC:1100","gain","wild type","breast cancer",1,"GSE182338","GSE182338","","HGNC:1100||gain||wild type"
"cgroup_L5_5756018b","c_assente",1,3,"CHEBI:176844","gain","vehicle_untreated","niraparib",1,"GSE163424","GSE163424","","CHEBI:176844||gain||vehicle_untreated"
"cgroup_L5_57810d6c","c_assente",1,3,"CHEBI:27881","gain","vehicle_untreated","resveratrol",1,"GSE117620","GSE117620","","CHEBI:27881||gain||vehicle_untreated"
"cgroup_L5_5801e974","c_assente",1,4,"STR:psoriasis_vulgaris","gain","vehicle_untreated","psoriasis vulgaris",1,"GSE200977","GSE200977","","STR:psoriasis_vulgaris||gain||vehicle_untreated"
"cgroup_L5_59d2b212","c_assente",1,3,"HGNC:6407","gain","vehicle_untreated","KRAS",1,"GSE83083","GSE83083","","HGNC:6407||gain||vehicle_untreated"
"cgroup_L5_5d1a5c5f","c_assente",1,4,"CHEBI:173109","gain","vehicle_untreated","RSL3",1,"GSE207741","GSE207741","","CHEBI:173109||gain||vehicle_untreated"
"cgroup_L5_70f8671b","c_assente",1,3,"STR:medulloblastoma","gain","vehicle_untreated","medulloblastoma",1,"GSE203174","GSE203174","","STR:medulloblastoma||gain||vehicle_untreated"
"cgroup_L5_7cc951b5","c_assente",1,5,"NCBITaxon:10298","gain","vehicle_untreated","hsv-1",1,"GSE209632","GSE209632","","NCBITaxon:10298||gain||vehicle_untreated"
"cgroup_L5_8078374b","c_assente",1,3,"CHEBI:37415","gain","vehicle_untreated","α-amanitin",1,"GSE235740","GSE235740","","CHEBI:37415||gain||vehicle_untreated"
"cgroup_L5_80a3028a","c_assente",1,4,"STR:jib_04","gain","vehicle_untreated","Doxycycline",0,"GSE125518","","","STR:jib_04||gain||vehicle_untreated"
"cgroup_L5_81c08752","c_assente",1,4,"MeSH:D012008","gain","diagnosis","pediatric b-cell acute lymphoblastic leukemias",1,"GSE192638","GSE192638","","MeSH:D012008||gain||diagnosis"
"cgroup_L5_8be26844","c_assente",1,4,"CHEBI:16796","gain","vehicle_untreated","hydron",1,"GSE198742","GSE198742","","CHEBI:16796||gain||vehicle_untreated"
"cgroup_L5_9f293ec3","c_assente",1,3,"CHEBI:9150","gain","vehicle_untreated","simvastatin",1,"GSE240439","GSE240439","","CHEBI:9150||gain||vehicle_untreated"
"cgroup_L5_a48d6990","c_assente",1,4,"CHEBI:25255","gain","vehicle_untreated","xylobiose",1,"GSE158090","GSE158090","","CHEBI:25255||gain||vehicle_untreated"
"cgroup_L5_a90d3d64","c_assente",1,5,"STR:sikras","gain","sicontrol","KRAS",1,"GSE254833","GSE254833","","STR:sikras||gain||sicontrol"
"cgroup_L5_aaecff07","c_assente",1,3,"STR:biliary_atresia","gain","vehicle_untreated","biliary atresia",1,"GSE159720","GSE159720","","STR:biliary_atresia||gain||vehicle_untreated"
"cgroup_L5_af782291","c_assente",1,3,"CHEBI:81571","gain","vehicle_untreated","<em>N</em>-hydroxydihomomethionine",0,"GSE179347","","","CHEBI:81571||gain||vehicle_untreated"
"cgroup_L5_b3bbf8e4","c_assente",1,3,"CHEBI:125628","gain","vehicle_untreated","alisertib",1,"GSE186633","GSE186633","","CHEBI:125628||gain||vehicle_untreated"
"cgroup_L5_b80b0368","c_assente",1,3,"CHEBI:6704","gain","vehicle_untreated","mebendazole",0,"GSE252740","","","CHEBI:6704||gain||vehicle_untreated"
"cgroup_L5_b8bc334a","c_assente",1,3,"CHEBI:79369","gain","vehicle_untreated","elesclomol",1,"GSE228261","GSE228261","","CHEBI:79369||gain||vehicle_untreated"
"cgroup_L5_bff799ca","c_assente",1,3,"HGNC:1101","gain","wild type","breast cancer",1,"GSE182338","GSE182338","","HGNC:1101||gain||wild type"
"cgroup_L5_cbc935db","c_assente",1,5,"CHEBI:61076","gain","vehicle_untreated","belinostat",0,"GSE219065","","","CHEBI:61076||gain||vehicle_untreated"
"cgroup_L5_d5e79c9e","c_assente",1,3,"STR:diseased","gain","vehicle_untreated",NA,1,"GSE235995","GSE235995","","STR:diseased||gain||vehicle_untreated"
"cgroup_L5_e0fdea29","c_assente",1,3,"STR:sr2211","gain","vehicle_untreated","sr2211",1,"GSE74981","GSE74981","","STR:sr2211||gain||vehicle_untreated"
"cgroup_L5_e135d758","c_assente",1,4,"CHEMBL:CHEMBL2107881","gain","vehicle_untreated","2-hydroxy-6-oxohexa-2,4-dienoic acid",1,"GSE123573","GSE123573","","CHEMBL:CHEMBL2107881||gain||vehicle_untreated"
"cgroup_L5_f9769fd6","c_assente",1,3,"CHEBI:230495","gain","vehicle_untreated","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",1,"GSE123774","GSE123774","","CHEBI:230495||gain||vehicle_untreated"
"cgroup_L5_fa0ee5b4","c_assente",1,6,"STR:glioblastoma","gain","vehicle_untreated","glioblastoma",1,"GSE196694","GSE196694","","STR:glioblastoma||gain||vehicle_untreated"
"cgroup_L5_03544ab6","c_assente",0,3,"STR:covid","gain","vehicle_untreated","human papillomavirus",0,"","","","STR:covid||gain||vehicle_untreated"
"cgroup_L5_16aef109","c_assente",0,3,"STR:p16ink4a_positive_expression","gain","p ink a negative expression","colorectal carcinoma",0,"","","","STR:p16ink4a_positive_expression||gain||p ink a negative expression"
"cgroup_L5_27f3255f","c_assente",0,4,"STR:rbm4_knockdown","block","vehicle_untreated","RBM4",0,"","","","STR:rbm4_knockdown||block||vehicle_untreated"
"cgroup_L5_45ca22b1","c_assente",0,3,"STR:dbrd9","gain","vehicle_untreated","PGAP1",0,"","","","STR:dbrd9||gain||vehicle_untreated"
"cgroup_L5_64adcd6b","c_assente",0,3,"STR:srsf1_knockdown","block","vehicle_untreated","serine and arginine rich splicing factor 1",0,"","","","STR:srsf1_knockdown||block||vehicle_untreated"
"cgroup_L5_64c55823","c_assente",0,3,"STR:smoking","gain","vehicle_untreated","smoking",0,"","","","STR:smoking||gain||vehicle_untreated"
"cgroup_L5_680b6b9c","c_assente",0,3,"HGNC:8975","gain","vehicle_untreated","PIK3CA",0,"","","","HGNC:8975||gain||vehicle_untreated"
"cgroup_L5_6d58c751","c_assente",0,3,"MeSH:D008113","gain","vehicle_untreated","hepatocellular carcinoma",0,"","","","MeSH:D008113||gain||vehicle_untreated"
