"cluster_id","ckey","contrast_entity","contrast_direction","contrast_control_key","k","n_total","canonical_name","gia_letto"
"cgroup_L5_29cb04f8","CHEBI:46345||gain||vehicle_untreated","CHEBI:46345","gain","vehicle_untreated",11,90,"5-fluorouracil",TRUE
"cgroup_L5_79ce3bd1","CHEBI:3139||gain||vehicle_untreated","CHEBI:3139","gain","vehicle_untreated",10,82,"bleomycin A<small><sub>2</sub></small>",TRUE
"cgroup_L5_a25d0964","HGNC:6018||gain||vehicle_untreated","HGNC:6018","gain","vehicle_untreated",10,165,"Interleukin-6",TRUE
"cgroup_L5_a6fd82fa","CHEBI:44616||gain||vehicle_untreated","CHEBI:44616","gain","vehicle_untreated",9,56,"afimoxifene",TRUE
"cgroup_L5_79a73ac5","NCBITaxon:11320||gain||vehicle_untreated","NCBITaxon:11320","gain","vehicle_untreated",9,142,NA,TRUE
"cgroup_L5_a8ff7b6d","STR:atra||gain||vehicle_untreated","STR:atra","gain","vehicle_untreated",9,94,"spin probe",TRUE
"cgroup_L5_46a3a103","STR:radiation||gain||vehicle_untreated","STR:radiation","gain","vehicle_untreated",9,125,"Radiation",TRUE
"cgroup_L5_31308596","CHEBI:37537||gain||vehicle_untreated","CHEBI:37537","gain","vehicle_untreated",8,52,"phorbol 13-acetate 12-myristate",FALSE
"cgroup_L5_c054e202","CHEBI:9168||gain||vehicle_untreated","CHEBI:9168","gain","vehicle_untreated",8,74,"benzbromarone",TRUE
"cgroup_L5_4753688f","STR:r5020||gain||vehicle_untreated","STR:r5020","gain","vehicle_untreated",8,115,"estrogen",TRUE
"cgroup_L5_a8015c98","CHEBI:175901||gain||vehicle_untreated","CHEBI:175901","gain","vehicle_untreated",7,69,"gemcitabine",TRUE
"cgroup_L5_8958b27a","CHEBI:46741||gain||vehicle_untreated","CHEBI:46741","gain","vehicle_untreated",7,67,"Nutlin",TRUE
"cgroup_L5_93068469","CHEBI:2038||gain||vehicle_untreated","CHEBI:2038","gain","vehicle_untreated",6,66,"5-azacytidine",TRUE
"cgroup_L5_3be7454c","HGNC:5417||gain||vehicle_untreated","HGNC:5417","gain","vehicle_untreated",6,79,"Interferon-alpha",FALSE
"cgroup_L5_3973fe03","HGNC:5991||gain||vehicle_untreated","HGNC:5991","gain","vehicle_untreated",6,52,"Interleukin-1alpha",TRUE
"cgroup_L5_b9c77320","NCBITaxon:11676||gain||vehicle_untreated","NCBITaxon:11676","gain","vehicle_untreated",6,69,"HIV-1",TRUE
"cgroup_L5_ee94648c","NCBITaxon:562||gain||vehicle_untreated","NCBITaxon:562","gain","vehicle_untreated",6,59,"Escherichia coli",TRUE
"cgroup_L5_9bdf0dcb","STR:ifna||gain||vehicle_untreated","STR:ifna","gain","vehicle_untreated",6,42,"palmitate",TRUE
"cgroup_L5_3a625868","CHEBI:231601||gain||vehicle_untreated","CHEBI:231601","gain","vehicle_untreated",5,84,"trastuzumab",TRUE
"cgroup_L5_49e290ae","CHEBI:4031||gain||vehicle_untreated","CHEBI:4031","gain","vehicle_untreated",5,232,"glycine betaine",TRUE
"cgroup_L5_03d0ca7b","CHEBI:4551||gain||vehicle_untreated","CHEBI:4551","gain","vehicle_untreated",5,77,"digoxin",TRUE
"cgroup_L5_a8d88150","CHEBI:85994||gain||vehicle_untreated","CHEBI:85994","gain","vehicle_untreated",5,65,"<em>N</em>-[(<i>Z</i>)-dodec-2-enoyl]morpholine",TRUE
"cgroup_L5_4041e3af","CHEBI:95077||gain||vehicle_untreated","CHEBI:95077","gain","vehicle_untreated",5,56,"GSK-J4",TRUE
"cgroup_L5_2d53def6","HGNC:6005||gain||vehicle_untreated","HGNC:6005","gain","vehicle_untreated",5,166,"IL5",TRUE
"cgroup_L5_3370a794","CHEBI:145372||gain||vehicle_untreated","CHEBI:145372","gain","vehicle_untreated",4,150,"Gilteritinib",TRUE
"cgroup_L5_8be26844","CHEBI:16796||gain||vehicle_untreated","CHEBI:16796","gain","vehicle_untreated",4,22,"hydron",FALSE
"cgroup_L5_83135c89","CHEBI:76612||gain||vehicle_untreated","CHEBI:76612","gain","vehicle_untreated",4,43,"EC 6.3.2.4 (<small>D</small>-alanine—<small>D</small>-alanine ligase) inhibitor",TRUE
"cgroup_L5_5e0c0fae","CHEMBL:CHEMBL1201576||gain||vehicle_untreated","CHEMBL:CHEMBL1201576","gain","vehicle_untreated",4,200,"RITUXIMAB",TRUE
"cgroup_L5_e135d758","CHEMBL:CHEMBL2107881||gain||vehicle_untreated","CHEMBL:CHEMBL2107881","gain","vehicle_untreated",4,34,"2-hydroxy-6-oxohexa-2,4-dienoic acid",TRUE
"cgroup_L5_b0e8388e","HGNC:11768||gain||vehicle_untreated","HGNC:11768","gain","vehicle_untreated",4,122,"TGFB2",TRUE
"cgroup_L5_d631ee89","HGNC:6011||gain||vehicle_untreated","HGNC:6011","gain","vehicle_untreated",4,39,"IL3",TRUE
"cgroup_L5_debadb13","NCBITaxon:10407||gain||vehicle_untreated","NCBITaxon:10407","gain","vehicle_untreated",4,45,"hepatitis B virus",TRUE
"cgroup_L5_86417b40","CHEBI:140908||gain||vehicle_untreated","CHEBI:140908","gain","vehicle_untreated",3,14,"GANT61",FALSE
"cgroup_L5_0b985869","CHEBI:16335||gain||vehicle_untreated","CHEBI:16335","gain","vehicle_untreated",3,31,"glucose",FALSE
"cgroup_L5_8341bee7","CHEBI:17026||gain||vehicle_untreated","CHEBI:17026","gain","vehicle_untreated",3,25,"progesterone",FALSE
"cgroup_L5_5d97d5b1","CHEBI:59132||gain||vehicle_untreated","CHEBI:59132","gain","vehicle_untreated",3,28,"S-(1,2-dichlorovinyl)-L-cysteine",FALSE
"cgroup_L5_759892f5","CHEBI:5931||gain||vehicle_untreated","CHEBI:5931","gain","vehicle_untreated",3,56,"chloride",FALSE
"cgroup_L5_9f293ec3","CHEBI:9150||gain||vehicle_untreated","CHEBI:9150","gain","vehicle_untreated",3,27,"simvastatin",FALSE
"cgroup_L5_1c583f9b","HGNC:11998||block||vehicle_untreated","HGNC:11998","block","vehicle_untreated",3,10,"TP53",FALSE
"cgroup_L5_76a64c08","STR:il17||gain||vehicle_untreated","STR:il17","gain","vehicle_untreated",3,28,"IL17A",FALSE
